"timestamp_iso","timestamp_ms","date","date_local","time_local","kwh","status","status_class"
"2025-05-14T06:30:00+0200",1.747197e+12,2025-05-14,"14.05.2025","06:30:00",0.215,"Echtwert gemessen (L1)","measured"
"2025-05-14T06:45:00+0200",1747197900000,2025-05-14,"14.05.2025","06:45:00",0.192,"Echtwert gemessen (L1)","measured"
"2025-05-14T07:00:00+0200",1747198800000,2025-05-14,"14.05.2025","07:00:00",0.663,"Echtwert gemessen (L1)","measured"
"2025-05-14T07:15:00+0200",1747199700000,2025-05-14,"14.05.2025","07:15:00",0.342,"Echtwert gemessen (L1)","measured"
"2025-05-14T07:30:00+0200",1747200600000,2025-05-14,"14.05.2025","07:30:00",0.327,"Echtwert gemessen (L1)","measured"
"2025-05-14T07:45:00+0200",1747201500000,2025-05-14,"14.05.2025","07:45:00",0.208,"Echtwert gemessen (L1)","measured"
"2025-05-14T08:00:00+0200",1747202400000,2025-05-14,"14.05.2025","08:00:00",0.159,"Echtwert gemessen (L1)","measured"
"2025-05-14T08:15:00+0200",1747203300000,2025-05-14,"14.05.2025","08:15:00",0.161,"Echtwert gemessen (L1)","measured"
"2025-05-14T08:30:00+0200",1747204200000,2025-05-14,"14.05.2025","08:30:00",0.142,"Echtwert gemessen (L1)","measured"
"2025-05-14T08:45:00+0200",1747205100000,2025-05-14,"14.05.2025","08:45:00",0.171,"Echtwert gemessen (L1)","measured"
"2025-05-14T09:00:00+0200",1.747206e+12,2025-05-14,"14.05.2025","09:00:00",0.024,"Echtwert gemessen (L1)","measured"
"2025-05-14T09:15:00+0200",1747206900000,2025-05-14,"14.05.2025","09:15:00",0.022,"Echtwert gemessen (L1)","measured"
"2025-05-14T09:30:00+0200",1747207800000,2025-05-14,"14.05.2025","09:30:00",0.038,"Echtwert gemessen (L1)","measured"
"2025-05-14T09:45:00+0200",1747208700000,2025-05-14,"14.05.2025","09:45:00",0.014,"Echtwert gemessen (L1)","measured"
"2025-05-14T10:00:00+0200",1747209600000,2025-05-14,"14.05.2025","10:00:00",0.011,"Echtwert gemessen (L1)","measured"
"2025-05-14T10:15:00+0200",1747210500000,2025-05-14,"14.05.2025","10:15:00",0.04,"Echtwert gemessen (L1)","measured"
"2025-05-14T10:30:00+0200",1747211400000,2025-05-14,"14.05.2025","10:30:00",0.03,"Echtwert gemessen (L1)","measured"
"2025-05-14T10:45:00+0200",1747212300000,2025-05-14,"14.05.2025","10:45:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T11:00:00+0200",1747213200000,2025-05-14,"14.05.2025","11:00:00",0.196,"Echtwert gemessen (L1)","measured"
"2025-05-14T11:15:00+0200",1747214100000,2025-05-14,"14.05.2025","11:15:00",0.276,"Echtwert gemessen (L1)","measured"
"2025-05-14T11:30:00+0200",1.747215e+12,2025-05-14,"14.05.2025","11:30:00",0.162,"Echtwert gemessen (L1)","measured"
"2025-05-14T11:45:00+0200",1747215900000,2025-05-14,"14.05.2025","11:45:00",0.074,"Echtwert gemessen (L1)","measured"
"2025-05-14T12:00:00+0200",1747216800000,2025-05-14,"14.05.2025","12:00:00",0.019,"Echtwert gemessen (L1)","measured"
"2025-05-14T12:15:00+0200",1747217700000,2025-05-14,"14.05.2025","12:15:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T12:30:00+0200",1747218600000,2025-05-14,"14.05.2025","12:30:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T12:45:00+0200",1747219500000,2025-05-14,"14.05.2025","12:45:00",0.004,"Echtwert gemessen (L1)","measured"
"2025-05-14T13:00:00+0200",1747220400000,2025-05-14,"14.05.2025","13:00:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T13:15:00+0200",1747221300000,2025-05-14,"14.05.2025","13:15:00",0.007,"Echtwert gemessen (L1)","measured"
"2025-05-14T13:30:00+0200",1747222200000,2025-05-14,"14.05.2025","13:30:00",0.012,"Echtwert gemessen (L1)","measured"
"2025-05-14T13:45:00+0200",1747223100000,2025-05-14,"14.05.2025","13:45:00",0.066,"Echtwert gemessen (L1)","measured"
"2025-05-14T14:00:00+0200",1.747224e+12,2025-05-14,"14.05.2025","14:00:00",0.018,"Echtwert gemessen (L1)","measured"
"2025-05-14T14:15:00+0200",1747224900000,2025-05-14,"14.05.2025","14:15:00",0.02,"Echtwert gemessen (L1)","measured"
"2025-05-14T14:30:00+0200",1747225800000,2025-05-14,"14.05.2025","14:30:00",0.014,"Echtwert gemessen (L1)","measured"
"2025-05-14T14:45:00+0200",1747226700000,2025-05-14,"14.05.2025","14:45:00",0.09,"Echtwert gemessen (L1)","measured"
"2025-05-14T15:00:00+0200",1747227600000,2025-05-14,"14.05.2025","15:00:00",0.019,"Echtwert gemessen (L1)","measured"
"2025-05-14T15:15:00+0200",1747228500000,2025-05-14,"14.05.2025","15:15:00",0.084,"Echtwert gemessen (L1)","measured"
"2025-05-14T15:30:00+0200",1747229400000,2025-05-14,"14.05.2025","15:30:00",0.059,"Echtwert gemessen (L1)","measured"
"2025-05-14T15:45:00+0200",1747230300000,2025-05-14,"14.05.2025","15:45:00",0.058,"Echtwert gemessen (L1)","measured"
"2025-05-14T16:00:00+0200",1747231200000,2025-05-14,"14.05.2025","16:00:00",0.032,"Echtwert gemessen (L1)","measured"
"2025-05-14T16:15:00+0200",1747232100000,2025-05-14,"14.05.2025","16:15:00",0.064,"Echtwert gemessen (L1)","measured"
"2025-05-14T16:30:00+0200",1.747233e+12,2025-05-14,"14.05.2025","16:30:00",0.032,"Echtwert gemessen (L1)","measured"
"2025-05-14T16:45:00+0200",1747233900000,2025-05-14,"14.05.2025","16:45:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T17:00:00+0200",1747234800000,2025-05-14,"14.05.2025","17:00:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T17:15:00+0200",1747235700000,2025-05-14,"14.05.2025","17:15:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T17:30:00+0200",1747236600000,2025-05-14,"14.05.2025","17:30:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T17:45:00+0200",1747237500000,2025-05-14,"14.05.2025","17:45:00",0.001,"Echtwert gemessen (L1)","measured"
"2025-05-14T18:00:00+0200",1747238400000,2025-05-14,"14.05.2025","18:00:00",0.001,"Echtwert gemessen (L1)","measured"
"2025-05-14T18:15:00+0200",1747239300000,2025-05-14,"14.05.2025","18:15:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-14T18:30:00+0200",1747240200000,2025-05-14,"14.05.2025","18:30:00",0.065,"Echtwert gemessen (L1)","measured"
"2025-05-14T18:45:00+0200",1747241100000,2025-05-14,"14.05.2025","18:45:00",0.081,"Echtwert gemessen (L1)","measured"
"2025-05-14T19:00:00+0200",1.747242e+12,2025-05-14,"14.05.2025","19:00:00",0.173,"Echtwert gemessen (L1)","measured"
"2025-05-14T19:15:00+0200",1747242900000,2025-05-14,"14.05.2025","19:15:00",0.199,"Echtwert gemessen (L1)","measured"
"2025-05-14T19:30:00+0200",1747243800000,2025-05-14,"14.05.2025","19:30:00",0.135,"Echtwert gemessen (L1)","measured"
"2025-05-14T19:45:00+0200",1747244700000,2025-05-14,"14.05.2025","19:45:00",0.149,"Echtwert gemessen (L1)","measured"
"2025-05-14T20:00:00+0200",1747245600000,2025-05-14,"14.05.2025","20:00:00",0.105,"Echtwert gemessen (L1)","measured"
"2025-05-14T20:15:00+0200",1747246500000,2025-05-14,"14.05.2025","20:15:00",0.093,"Echtwert gemessen (L1)","measured"
"2025-05-14T20:30:00+0200",1747247400000,2025-05-14,"14.05.2025","20:30:00",0.145,"Echtwert gemessen (L1)","measured"
"2025-05-14T20:45:00+0200",1747248300000,2025-05-14,"14.05.2025","20:45:00",0.189,"Echtwert gemessen (L1)","measured"
"2025-05-14T21:00:00+0200",1747249200000,2025-05-14,"14.05.2025","21:00:00",0.167,"Echtwert gemessen (L1)","measured"
"2025-05-14T21:15:00+0200",1747250100000,2025-05-14,"14.05.2025","21:15:00",0.13,"Echtwert gemessen (L1)","measured"
"2025-05-14T21:30:00+0200",1.747251e+12,2025-05-14,"14.05.2025","21:30:00",0.117,"Echtwert gemessen (L1)","measured"
"2025-05-14T21:45:00+0200",1747251900000,2025-05-14,"14.05.2025","21:45:00",0.162,"Echtwert gemessen (L1)","measured"
"2025-05-14T22:00:00+0200",1747252800000,2025-05-14,"14.05.2025","22:00:00",0.123,"Echtwert gemessen (L1)","measured"
"2025-05-14T22:15:00+0200",1747253700000,2025-05-14,"14.05.2025","22:15:00",0.122,"Echtwert gemessen (L1)","measured"
"2025-05-14T22:30:00+0200",1747254600000,2025-05-14,"14.05.2025","22:30:00",0.054,"Echtwert gemessen (L1)","measured"
"2025-05-14T22:45:00+0200",1747255500000,2025-05-14,"14.05.2025","22:45:00",0.062,"Echtwert gemessen (L1)","measured"
"2025-05-14T23:00:00+0200",1747256400000,2025-05-14,"14.05.2025","23:00:00",0.11,"Echtwert gemessen (L1)","measured"
"2025-05-14T23:15:00+0200",1747257300000,2025-05-14,"14.05.2025","23:15:00",0.135,"Echtwert gemessen (L1)","measured"
"2025-05-14T23:30:00+0200",1747258200000,2025-05-14,"14.05.2025","23:30:00",0.093,"Echtwert gemessen (L1)","measured"
"2025-05-14T23:45:00+0200",1747259100000,2025-05-14,"14.05.2025","23:45:00",0.089,"Echtwert gemessen (L1)","measured"
"2025-05-15T00:00:00+0200",1.74726e+12,2025-05-14,"15.05.2025","00:00:00",0.072,"Echtwert gemessen (L1)","measured"
"2025-05-15T00:15:00+0200",1747260900000,2025-05-14,"15.05.2025","00:15:00",0.072,"Echtwert gemessen (L1)","measured"
"2025-05-15T00:30:00+0200",1747261800000,2025-05-14,"15.05.2025","00:30:00",0.109,"Echtwert gemessen (L1)","measured"
"2025-05-15T00:45:00+0200",1747262700000,2025-05-14,"15.05.2025","00:45:00",0.059,"Echtwert gemessen (L1)","measured"
"2025-05-15T01:00:00+0200",1747263600000,2025-05-14,"15.05.2025","01:00:00",0.05,"Echtwert gemessen (L1)","measured"
"2025-05-15T01:15:00+0200",1747264500000,2025-05-14,"15.05.2025","01:15:00",0.07,"Echtwert gemessen (L1)","measured"
"2025-05-15T01:30:00+0200",1747265400000,2025-05-14,"15.05.2025","01:30:00",0.091,"Echtwert gemessen (L1)","measured"
"2025-05-15T01:45:00+0200",1747266300000,2025-05-14,"15.05.2025","01:45:00",0.088,"Echtwert gemessen (L1)","measured"
"2025-05-15T02:00:00+0200",1747267200000,2025-05-15,"15.05.2025","02:00:00",0.056,"Echtwert gemessen (L1)","measured"
"2025-05-15T02:15:00+0200",1747268100000,2025-05-15,"15.05.2025","02:15:00",0.04,"Echtwert gemessen (L1)","measured"
"2025-05-15T02:30:00+0200",1.747269e+12,2025-05-15,"15.05.2025","02:30:00",0.09,"Echtwert gemessen (L1)","measured"
"2025-05-15T02:45:00+0200",1747269900000,2025-05-15,"15.05.2025","02:45:00",0.085,"Echtwert gemessen (L1)","measured"
"2025-05-15T03:00:00+0200",1747270800000,2025-05-15,"15.05.2025","03:00:00",0.068,"Echtwert gemessen (L1)","measured"
"2025-05-15T03:15:00+0200",1747271700000,2025-05-15,"15.05.2025","03:15:00",0.089,"Echtwert gemessen (L1)","measured"
"2025-05-15T03:30:00+0200",1747272600000,2025-05-15,"15.05.2025","03:30:00",0.107,"Echtwert gemessen (L1)","measured"
"2025-05-15T03:45:00+0200",1747273500000,2025-05-15,"15.05.2025","03:45:00",0.075,"Echtwert gemessen (L1)","measured"
"2025-05-15T04:00:00+0200",1747274400000,2025-05-15,"15.05.2025","04:00:00",0.108,"Echtwert gemessen (L1)","measured"
"2025-05-15T04:15:00+0200",1747275300000,2025-05-15,"15.05.2025","04:15:00",0.08,"Echtwert gemessen (L1)","measured"
"2025-05-15T04:30:00+0200",1747276200000,2025-05-15,"15.05.2025","04:30:00",0.077,"Echtwert gemessen (L1)","measured"
"2025-05-15T04:45:00+0200",1747277100000,2025-05-15,"15.05.2025","04:45:00",0.068,"Echtwert gemessen (L1)","measured"
"2025-05-15T05:00:00+0200",1.747278e+12,2025-05-15,"15.05.2025","05:00:00",0.051,"Echtwert gemessen (L1)","measured"
"2025-05-15T05:15:00+0200",1747278900000,2025-05-15,"15.05.2025","05:15:00",0.077,"Echtwert gemessen (L1)","measured"
"2025-05-15T05:30:00+0200",1747279800000,2025-05-15,"15.05.2025","05:30:00",0.093,"Echtwert gemessen (L1)","measured"
"2025-05-15T05:45:00+0200",1747280700000,2025-05-15,"15.05.2025","05:45:00",0.092,"Echtwert gemessen (L1)","measured"
"2025-05-15T06:00:00+0200",1747281600000,2025-05-15,"15.05.2025","06:00:00",0.108,"Echtwert gemessen (L1)","measured"
"2025-05-15T06:15:00+0200",1747282500000,2025-05-15,"15.05.2025","06:15:00",0.158,"Echtwert gemessen (L1)","measured"
"2025-05-15T06:30:00+0200",1747283400000,2025-05-15,"15.05.2025","06:30:00",0.266,"Echtwert gemessen (L1)","measured"
"2025-05-15T06:45:00+0200",1747284300000,2025-05-15,"15.05.2025","06:45:00",0.104,"Echtwert gemessen (L1)","measured"
"2025-05-15T07:00:00+0200",1747285200000,2025-05-15,"15.05.2025","07:00:00",0.078,"Echtwert gemessen (L1)","measured"
"2025-05-15T07:15:00+0200",1747286100000,2025-05-15,"15.05.2025","07:15:00",0.296,"Echtwert gemessen (L1)","measured"
"2025-05-15T07:30:00+0200",1.747287e+12,2025-05-15,"15.05.2025","07:30:00",0.282,"Echtwert gemessen (L1)","measured"
"2025-05-15T07:45:00+0200",1747287900000,2025-05-15,"15.05.2025","07:45:00",0.225,"Echtwert gemessen (L1)","measured"
"2025-05-15T08:00:00+0200",1747288800000,2025-05-15,"15.05.2025","08:00:00",0.085,"Echtwert gemessen (L1)","measured"
"2025-05-15T08:15:00+0200",1747289700000,2025-05-15,"15.05.2025","08:15:00",0.981,"Echtwert gemessen (L1)","measured"
"2025-05-15T08:30:00+0200",1747290600000,2025-05-15,"15.05.2025","08:30:00",0.943,"Echtwert gemessen (L1)","measured"
"2025-05-15T08:45:00+0200",1747291500000,2025-05-15,"15.05.2025","08:45:00",0.786,"Echtwert gemessen (L1)","measured"
"2025-05-15T09:00:00+0200",1747292400000,2025-05-15,"15.05.2025","09:00:00",0.583,"Echtwert gemessen (L1)","measured"
"2025-05-15T09:15:00+0200",1747293300000,2025-05-15,"15.05.2025","09:15:00",0.233,"Echtwert gemessen (L1)","measured"
"2025-05-15T09:30:00+0200",1747294200000,2025-05-15,"15.05.2025","09:30:00",0.307,"Echtwert gemessen (L1)","measured"
"2025-05-15T09:45:00+0200",1747295100000,2025-05-15,"15.05.2025","09:45:00",0.04,"Echtwert gemessen (L1)","measured"
"2025-05-15T10:00:00+0200",1.747296e+12,2025-05-15,"15.05.2025","10:00:00",0.134,"Echtwert gemessen (L1)","measured"
"2025-05-15T10:15:00+0200",1747296900000,2025-05-15,"15.05.2025","10:15:00",0.232,"Echtwert gemessen (L1)","measured"
"2025-05-15T10:30:00+0200",1747297800000,2025-05-15,"15.05.2025","10:30:00",0.321,"Echtwert gemessen (L1)","measured"
"2025-05-15T10:45:00+0200",1747298700000,2025-05-15,"15.05.2025","10:45:00",0.164,"Echtwert gemessen (L1)","measured"
"2025-05-15T11:00:00+0200",1747299600000,2025-05-15,"15.05.2025","11:00:00",0.037,"Echtwert gemessen (L1)","measured"
"2025-05-15T11:15:00+0200",1747300500000,2025-05-15,"15.05.2025","11:15:00",0.068,"Echtwert gemessen (L1)","measured"
"2025-05-15T11:30:00+0200",1747301400000,2025-05-15,"15.05.2025","11:30:00",0.554,"Echtwert gemessen (L1)","measured"
"2025-05-15T11:45:00+0200",1747302300000,2025-05-15,"15.05.2025","11:45:00",0.259,"Echtwert gemessen (L1)","measured"
"2025-05-15T12:00:00+0200",1747303200000,2025-05-15,"15.05.2025","12:00:00",0.011,"Echtwert gemessen (L1)","measured"
"2025-05-15T12:15:00+0200",1747304100000,2025-05-15,"15.05.2025","12:15:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-15T12:30:00+0200",1.747305e+12,2025-05-15,"15.05.2025","12:30:00",0.013,"Echtwert gemessen (L1)","measured"
"2025-05-15T12:45:00+0200",1747305900000,2025-05-15,"15.05.2025","12:45:00",0.067,"Echtwert gemessen (L1)","measured"
"2025-05-15T13:00:00+0200",1747306800000,2025-05-15,"15.05.2025","13:00:00",0.053,"Echtwert gemessen (L1)","measured"
"2025-05-15T13:15:00+0200",1747307700000,2025-05-15,"15.05.2025","13:15:00",0.02,"Echtwert gemessen (L1)","measured"
"2025-05-15T13:30:00+0200",1747308600000,2025-05-15,"15.05.2025","13:30:00",0.001,"Echtwert gemessen (L1)","measured"
"2025-05-15T13:45:00+0200",1747309500000,2025-05-15,"15.05.2025","13:45:00",0.009,"Echtwert gemessen (L1)","measured"
"2025-05-15T14:00:00+0200",1747310400000,2025-05-15,"15.05.2025","14:00:00",0.023,"Echtwert gemessen (L1)","measured"
"2025-05-15T14:15:00+0200",1747311300000,2025-05-15,"15.05.2025","14:15:00",0.216,"Echtwert gemessen (L1)","measured"
"2025-05-15T14:30:00+0200",1747312200000,2025-05-15,"15.05.2025","14:30:00",0.003,"Echtwert gemessen (L1)","measured"
"2025-05-15T14:45:00+0200",1747313100000,2025-05-15,"15.05.2025","14:45:00",0.029,"Echtwert gemessen (L1)","measured"
"2025-05-15T15:00:00+0200",1.747314e+12,2025-05-15,"15.05.2025","15:00:00",0.023,"Echtwert gemessen (L1)","measured"
"2025-05-15T15:15:00+0200",1747314900000,2025-05-15,"15.05.2025","15:15:00",0.027,"Echtwert gemessen (L1)","measured"
"2025-05-15T15:30:00+0200",1747315800000,2025-05-15,"15.05.2025","15:30:00",0.036,"Echtwert gemessen (L1)","measured"
"2025-05-15T15:45:00+0200",1747316700000,2025-05-15,"15.05.2025","15:45:00",0.12,"Echtwert gemessen (L1)","measured"
"2025-05-15T16:00:00+0200",1747317600000,2025-05-15,"15.05.2025","16:00:00",0.131,"Echtwert gemessen (L1)","measured"
"2025-05-15T16:15:00+0200",1747318500000,2025-05-15,"15.05.2025","16:15:00",0.292,"Echtwert gemessen (L1)","measured"
"2025-05-15T16:30:00+0200",1747319400000,2025-05-15,"15.05.2025","16:30:00",0.145,"Echtwert gemessen (L1)","measured"
"2025-05-15T16:45:00+0200",1747320300000,2025-05-15,"15.05.2025","16:45:00",0.007,"Echtwert gemessen (L1)","measured"
"2025-05-15T17:00:00+0200",1747321200000,2025-05-15,"15.05.2025","17:00:00",0.02,"Echtwert gemessen (L1)","measured"
"2025-05-15T17:15:00+0200",1747322100000,2025-05-15,"15.05.2025","17:15:00",0.083,"Echtwert gemessen (L1)","measured"
"2025-05-15T17:30:00+0200",1.747323e+12,2025-05-15,"15.05.2025","17:30:00",0.071,"Echtwert gemessen (L1)","measured"
"2025-05-15T17:45:00+0200",1747323900000,2025-05-15,"15.05.2025","17:45:00",0.114,"Echtwert gemessen (L1)","measured"
"2025-05-15T18:00:00+0200",1747324800000,2025-05-15,"15.05.2025","18:00:00",0.098,"Echtwert gemessen (L1)","measured"
"2025-05-15T18:15:00+0200",1747325700000,2025-05-15,"15.05.2025","18:15:00",0.049,"Echtwert gemessen (L1)","measured"
"2025-05-15T18:30:00+0200",1747326600000,2025-05-15,"15.05.2025","18:30:00",0.029,"Echtwert gemessen (L1)","measured"
"2025-05-15T18:45:00+0200",1747327500000,2025-05-15,"15.05.2025","18:45:00",0.096,"Echtwert gemessen (L1)","measured"
"2025-05-15T19:00:00+0200",1747328400000,2025-05-15,"15.05.2025","19:00:00",0.268,"Echtwert gemessen (L1)","measured"
"2025-05-15T19:15:00+0200",1747329300000,2025-05-15,"15.05.2025","19:15:00",0.16,"Echtwert gemessen (L1)","measured"
"2025-05-15T19:30:00+0200",1747330200000,2025-05-15,"15.05.2025","19:30:00",0.252,"Echtwert gemessen (L1)","measured"
"2025-05-15T19:45:00+0200",1747331100000,2025-05-15,"15.05.2025","19:45:00",0.217,"Echtwert gemessen (L1)","measured"
"2025-05-15T20:00:00+0200",1.747332e+12,2025-05-15,"15.05.2025","20:00:00",0.174,"Echtwert gemessen (L1)","measured"
"2025-05-15T20:15:00+0200",1747332900000,2025-05-15,"15.05.2025","20:15:00",0.178,"Echtwert gemessen (L1)","measured"
"2025-05-15T20:30:00+0200",1747333800000,2025-05-15,"15.05.2025","20:30:00",0.204,"Echtwert gemessen (L1)","measured"
"2025-05-15T20:45:00+0200",1747334700000,2025-05-15,"15.05.2025","20:45:00",0.207,"Echtwert gemessen (L1)","measured"
"2025-05-15T21:00:00+0200",1747335600000,2025-05-15,"15.05.2025","21:00:00",0.238,"Echtwert gemessen (L1)","measured"
"2025-05-15T21:15:00+0200",1747336500000,2025-05-15,"15.05.2025","21:15:00",0.25,"Echtwert gemessen (L1)","measured"
"2025-05-15T21:30:00+0200",1747337400000,2025-05-15,"15.05.2025","21:30:00",0.182,"Echtwert gemessen (L1)","measured"
"2025-05-15T21:45:00+0200",1747338300000,2025-05-15,"15.05.2025","21:45:00",0.157,"Echtwert gemessen (L1)","measured"
"2025-05-15T22:00:00+0200",1747339200000,2025-05-15,"15.05.2025","22:00:00",0.151,"Echtwert gemessen (L1)","measured"
"2025-05-15T22:15:00+0200",1747340100000,2025-05-15,"15.05.2025","22:15:00",0.204,"Echtwert gemessen (L1)","measured"
"2025-05-15T22:30:00+0200",1.747341e+12,2025-05-15,"15.05.2025","22:30:00",0.171,"Echtwert gemessen (L1)","measured"
"2025-05-15T22:45:00+0200",1747341900000,2025-05-15,"15.05.2025","22:45:00",0.108,"Echtwert gemessen (L1)","measured"
"2025-05-15T23:00:00+0200",1747342800000,2025-05-15,"15.05.2025","23:00:00",0.116,"Echtwert gemessen (L1)","measured"
"2025-05-15T23:15:00+0200",1747343700000,2025-05-15,"15.05.2025","23:15:00",0.167,"Echtwert gemessen (L1)","measured"
"2025-05-15T23:30:00+0200",1747344600000,2025-05-15,"15.05.2025","23:30:00",0.116,"Echtwert gemessen (L1)","measured"
"2025-05-15T23:45:00+0200",1747345500000,2025-05-15,"15.05.2025","23:45:00",0.075,"Echtwert gemessen (L1)","measured"
"2025-05-16T00:00:00+0200",1747346400000,2025-05-15,"16.05.2025","00:00:00",0.072,"Echtwert gemessen (L1)","measured"
"2025-05-16T00:15:00+0200",1747347300000,2025-05-15,"16.05.2025","00:15:00",0.08,"Echtwert gemessen (L1)","measured"
"2025-05-16T00:30:00+0200",1747348200000,2025-05-15,"16.05.2025","00:30:00",0.085,"Echtwert gemessen (L1)","measured"
"2025-05-16T00:45:00+0200",1747349100000,2025-05-15,"16.05.2025","00:45:00",0.079,"Echtwert gemessen (L1)","measured"
"2025-05-16T01:00:00+0200",1.74735e+12,2025-05-15,"16.05.2025","01:00:00",0.085,"Echtwert gemessen (L1)","measured"
"2025-05-16T01:15:00+0200",1747350900000,2025-05-15,"16.05.2025","01:15:00",0.083,"Echtwert gemessen (L1)","measured"
"2025-05-16T01:30:00+0200",1747351800000,2025-05-15,"16.05.2025","01:30:00",0.126,"Echtwert gemessen (L1)","measured"
"2025-05-16T01:45:00+0200",1747352700000,2025-05-15,"16.05.2025","01:45:00",0.08,"Echtwert gemessen (L1)","measured"
"2025-05-16T02:00:00+0200",1747353600000,2025-05-16,"16.05.2025","02:00:00",0.092,"Echtwert gemessen (L1)","measured"
"2025-05-16T02:15:00+0200",1747354500000,2025-05-16,"16.05.2025","02:15:00",0.061,"Echtwert gemessen (L1)","measured"
"2025-05-16T02:30:00+0200",1747355400000,2025-05-16,"16.05.2025","02:30:00",0.048,"Echtwert gemessen (L1)","measured"
"2025-05-16T02:45:00+0200",1747356300000,2025-05-16,"16.05.2025","02:45:00",0.064,"Echtwert gemessen (L1)","measured"
"2025-05-16T03:00:00+0200",1747357200000,2025-05-16,"16.05.2025","03:00:00",0.097,"Echtwert gemessen (L1)","measured"
"2025-05-16T03:15:00+0200",1747358100000,2025-05-16,"16.05.2025","03:15:00",0.076,"Echtwert gemessen (L1)","measured"
"2025-05-16T03:30:00+0200",1.747359e+12,2025-05-16,"16.05.2025","03:30:00",0.068,"Echtwert gemessen (L1)","measured"
"2025-05-16T03:45:00+0200",1747359900000,2025-05-16,"16.05.2025","03:45:00",0.079,"Echtwert gemessen (L1)","measured"
"2025-05-16T04:00:00+0200",1747360800000,2025-05-16,"16.05.2025","04:00:00",0.078,"Echtwert gemessen (L1)","measured"
"2025-05-16T04:15:00+0200",1747361700000,2025-05-16,"16.05.2025","04:15:00",0.057,"Echtwert gemessen (L1)","measured"
"2025-05-16T04:30:00+0200",1747362600000,2025-05-16,"16.05.2025","04:30:00",0.052,"Echtwert gemessen (L1)","measured"
"2025-05-16T04:45:00+0200",1747363500000,2025-05-16,"16.05.2025","04:45:00",0.096,"Echtwert gemessen (L1)","measured"
"2025-05-16T05:00:00+0200",1747364400000,2025-05-16,"16.05.2025","05:00:00",0.101,"Echtwert gemessen (L1)","measured"
"2025-05-16T05:15:00+0200",1747365300000,2025-05-16,"16.05.2025","05:15:00",0.081,"Echtwert gemessen (L1)","measured"
"2025-05-16T05:30:00+0200",1747366200000,2025-05-16,"16.05.2025","05:30:00",0.105,"Echtwert gemessen (L1)","measured"
"2025-05-16T05:45:00+0200",1747367100000,2025-05-16,"16.05.2025","05:45:00",0.094,"Echtwert gemessen (L1)","measured"
"2025-05-16T06:00:00+0200",1.747368e+12,2025-05-16,"16.05.2025","06:00:00",0.1,"Echtwert gemessen (L1)","measured"
"2025-05-16T06:15:00+0200",1747368900000,2025-05-16,"16.05.2025","06:15:00",0.112,"Echtwert gemessen (L1)","measured"
"2025-05-16T06:30:00+0200",1747369800000,2025-05-16,"16.05.2025","06:30:00",0.094,"Echtwert gemessen (L1)","measured"
"2025-05-16T06:45:00+0200",1747370700000,2025-05-16,"16.05.2025","06:45:00",0.078,"Echtwert gemessen (L1)","measured"
"2025-05-16T07:00:00+0200",1747371600000,2025-05-16,"16.05.2025","07:00:00",0.443,"Echtwert gemessen (L1)","measured"
"2025-05-16T07:15:00+0200",1747372500000,2025-05-16,"16.05.2025","07:15:00",0.378,"Echtwert gemessen (L1)","measured"
"2025-05-16T07:30:00+0200",1747373400000,2025-05-16,"16.05.2025","07:30:00",0.392,"Echtwert gemessen (L1)","measured"
"2025-05-16T07:45:00+0200",1747374300000,2025-05-16,"16.05.2025","07:45:00",0.236,"Echtwert gemessen (L1)","measured"
"2025-05-16T08:00:00+0200",1747375200000,2025-05-16,"16.05.2025","08:00:00",0.23,"Echtwert gemessen (L1)","measured"
"2025-05-16T08:15:00+0200",1747376100000,2025-05-16,"16.05.2025","08:15:00",0.066,"Echtwert gemessen (L1)","measured"
"2025-05-16T08:30:00+0200",1.747377e+12,2025-05-16,"16.05.2025","08:30:00",0.016,"Echtwert gemessen (L1)","measured"
"2025-05-16T08:45:00+0200",1747377900000,2025-05-16,"16.05.2025","08:45:00",0.007,"Echtwert gemessen (L1)","measured"
"2025-05-16T09:00:00+0200",1747378800000,2025-05-16,"16.05.2025","09:00:00",0.002,"Echtwert gemessen (L1)","measured"
"2025-05-16T09:15:00+0200",1747379700000,2025-05-16,"16.05.2025","09:15:00",0,"Echtwert gemessen (L1)","measured"
"2025-05-16T09:30:00+0200",1747380600000,2025-05-16,"16.05.2025","09:30:00",0.029,"Echtwert gemessen (L1)","measured"
"2025-05-16T09:45:00+0200",1747381500000,2025-05-16,"16.05.2025","09:45:00",0.059,"Echtwert gemessen (L1)","measured"
"2025-05-16T10:00:00+0200",1747382400000,2025-05-16,"16.05.2025","10:00:00",0.01,"Echtwert gemessen (L1)","measured"
"2025-05-16T10:15:00+0200",1747383300000,2025-05-16,"16.05.2025","10:15:00",0.021,"Echtwert gemessen (L1)","measured"
